"data_m.listener_pseudonym","data_m.sample_heard","dim1","dim2","dim3","dim4"
"Rater139","m096_helsinki_stimulus.wav",5.77305361133311,1.5101347049812,-1.28904653936307,-1.81676624368578
"Rater139","m071_jamestown_stimulus.wav",-4.06052895759566,0.823240622247086,2.46108124721947,2.77916326650335
"Rater139","m271_portmoresby_stimulus.wav",-2.0712468958487,0.231521793182896,1.18502585849866,3.76393964402339
"Rater139","m280_skopje_stimulus.wav",2.49382687961894,-2.10206371288985,-0.709230299118873,-1.50955734695734
"Rater140","m061_alrayyan_stimulus.wav",-2.92103606001355,-1.81084363097732,1.22896907928865,0.702078212598837
"Rater140","m263_andorralavella_stimulus.wav",3.49183249843828,-0.197865562208839,-1.60487252349534,0.253017975930814
"Rater140","m171_barentsburg_stimulus.wav",0.080595283019504,-0.911633888726376,-1.47316418922263,-1.96840430585898
"Rater140","m097_basseterre_stimulus.wav",2.08089846449958,1.43142778522118,-1.22293292816987,2.15663548766796
"Rater140","m041_bucharest_stimulus.wav",-1.54989093082871,-0.584392000862431,1.23069196057839,-0.00489544065478267
"Rater140","m088_cayenne_stimulus.wav",-2.10426947155952,-1.21116916690945,2.52557798807228,-2.59817383396926
"Rater140","m096_helsinki_stimulus.wav",-1.16274455017156,-1.21417834692908,-0.0456991951980792,-0.942357453465919
"Rater140","m071_jamestown_stimulus.wav",-3.23165172405867,-1.75508271993039,0.852792305428118,1.4491722197459
"Rater140","m271_portmoresby_stimulus.wav",3.63520166013463,4.75204686359118,-1.7498092771667,3.55298738832515
"Rater140","m280_skopje_stimulus.wav",1.68106483054,1.50169066773153,0.258446779885184,-2.60006025031972
