"","spk_ID","filename","nameListener","ageListener","languageListener","genderListener","timesListenedTo","unsympathisch","sicher","attraktiv","verstaendnislos","unentschieden","unaufdringlich","distanziert","gelangweilt","emotional","nicht.genervt","aktiv","angenehm","charakterlos","gesellig","entspannt","mitfuehlend","dominant","unaffektiert","herzlich","alt","unsachlich","ruhig","inkompetent","haesslich","freundlich","maennlich","gehorsam","gleichgueltig","interessant","zynisch","aufgesetzt","intelligent","kindlich","bescheiden","sample_heard","dim1","dim2","dim3","dim4","dim5","class","spk_gender","spk_pseudonym","bw"
"212","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener039",29,"Deustch","w",1,11,99,85,15,16,91,18,41,64,88,86,81,16,68,66,69,59,29,65,26,43,60,46,20,76,80,58,27,71,46,42,60,22,62,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"213","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener035",27,"Deutsch","m",1,78,56,74,61,54,60,67,71,31,26,73,36,58,66,64,18,70,34,35,39,21,70,19,34,46,92,40,68,67,72,58,50,40,42,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"214","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener043",29,"Deutsch","w",2,76,61,20,18,12,98,27,32,62,98,80,29,42,81,42,63,32,83,66,40,13,98,50,50,88,50,73,24,23,51,71,50,66,54,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"215","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener051",32,"Deutsch","m",2,50,74,53,31,21,80,37,45,52,74,47,68,57,60,68,59,27,60,67,26,58,63,50,44,71,76,72,54,50,23,8,46,35,84,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"216","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener023",21,"Deutsch","w",1,43,76,51,14,18,71,28,58,38,82,83,63,50,28,55,44,48,68,83,64,21,37,20,58,76,100,70,14,48,16,10,75,17,65,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"217","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener032",31,"Deutsch","w",1,50,75,63,31,32,78,42,38,57,62,76,75,53,60,74,79,73,82,73,22,26,62,40,39,63,62,49,46,50,53,40,63,20,42,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"218","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener021",24,"Deutsch","w",3,67,40,40,19,58,88,70,48,21,82,35,41,29,51,56,20,46,72,26,51,4,43,16,40,37,100,78,74,23,27,52,32,1,84,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"219","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener051",32,"Deutsch","m",3,38,53,38,21,26,64,44,50,54,74,66,63,37,66,75,70,41,46,72,31,44,64,45,42,73,71,44,58,60,61,27,70,45,55,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"220","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener044",23,"Deutsch","m",1,15,90,84,14,23,90,12,34,79,75,92,90,23,92,88,88,93,18,76,30,10,16,4,11,92,86,19,2,90,8,62,86,82,8,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"221","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener037",27,"Deutsch","w",1,35,75,72,34,38,66,25,26,71,84,85,82,25,77,76,79,44,29,28,26,28,72,28,39,83,80,56,18,73,23,33,76,24,44,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"222","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener033",24,"Deustch","m",3,78,86,43,21,21,32,23,35,73,59,85,44,70,52,69,26,83,46,27,40,20,88,23,29,48,94,22,32,68,66,65,70,11,11,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"223","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener033",24,"Deustch","m",3,32,55,66,11,14,87,12,24,77,90,80,94,23,82,90,85,42,46,66,16,14,88,17,26,77,87,25,18,71,29,27,46,20,60,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"224","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener048",30,"Deutsch","m",2,44,67,54,64,47,62,55,35,66,73,74,75,69,35,56,38,62,54,40,69,28,42,35,37,67,72,56,50,56,46,69,65,30,46,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"225","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener042",22,"Deutsch","w",1,32,80,76,32,29,78,29,29,50,77,74,67,50,80,77,68,48,26,67,40,44,50,39,32,74,84,50,26,78,50,29,80,33,39,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"226","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener056",39,"Deutsch","m",1,8,94,86,6,6,91,9,10,87,92,88,84,15,90,87,76,61,88,85,18,13,89,7,13,90,88,81,6,88,8,7,89,13,66,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"227","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener039",29,"Deustch","w",1,7,54,77,4,20,89,18,19,82,96,69,83,8,82,87,89,36,8,97,30,19,63,28,29,90,74,42,16,56,28,25,66,10,76,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"228","071","m071_jamestown_d6_HP135_WB_G722_64.wav","Listener041",23,"Deutsch","w",1,53,87,65,48,7,61,18,25,33,73,77,71,32,56,81,42,86,42,50,6,4,66,20,46,50,100,37,29,50,55,72,73,37,58,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.722"
"229","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener056",39,"Deutsch","m",1,6,91,82,11,8,95,6,6,91,93,92,88,11,90,88,86,58,85,87,22,12,90,13,28,90,89,82,10,88,11,10,89,17,68,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"230","071","m071_jamestown_d6_IRS_NB_G711_A_64.wav","Listener032",31,"Deutsch","w",1,53,79,58,40,29,63,47,36,67,68,74,63,30,50,64,64,68,70,61,34,31,59,33,45,64,64,53,40,54,47,27,56,36,59,"m071_jamestown_d6.wav",3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,"high","m","jamestown","G.711"
"231","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener056",39,"Deutsch","m",1,25,70,63,26,22,86,19,7,72,90,76,72,35,76,83,79,29,70,82,31,23,88,20,30,86,97,85,14,83,9,17,80,21,90,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"232","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener043",29,"Deutsch","w",1,48,75,24,44,32,74,26,44,58,98,49,57,43,66,64,62,52,79,62,37,43,86,44,50,76,53,54,55,34,55,26,50,36,63,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"233","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener039",29,"Deustch","w",1,34,30,37,20,39,76,49,71,19,84,35,38,42,26,49,28,28,60,34,26,31,70,29,43,58,45,57,56,32,31,21,49,44,68,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"234","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener045",30,"Deustch","m",2,63,24,27,37,72,74,67,66,32,36,35,24,72,37,7,22,2,64,50,24,16,25,76,68,69,68,74,85,27,9,50,22,57,65,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"235","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener051",32,"Deutsch","m",2,66,26,29,28,76,81,78,80,17,25,18,50,82,9,10,5,20,67,24,14,43,24,60,63,50,65,87,69,16,16,10,44,88,80,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"236","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener022",27,"Deutsch","w",1,65,39,44,62,62,60,57,73,33,60,29,46,68,38,53,32,42,61,38,31,55,60,52,55,42,80,53,55,32,34,29,42,31,44,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"237","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener024",35,"Deutsch","w",1,21,94,10,14,17,14,89,92,12,13,6,51,25,2,98,5,99,99,4,54,4,100,6,21,25,99,12,8,81,94,0,97,40,100,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"238","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener044",23,"Deutsch","m",1,88,16,19,46,88,88,75,92,14,52,10,15,92,20,75,12,55,12,12,36,20,93,88,65,26,89,76,90,0,6,6,30,78,93,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"239","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener034",18,"Example: Deutsch","w",2,85,9,26,20,63,61,86,68,18,86,23,43,72,34,18,10,23,14,14,28,22,25,62,72,70,97,86,81,14,11,43,52,52,56,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"240","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener038",25,"Deutsch","m",1,95,2,2,90,94,19,96,100,6,4,1,2,94,10,7,4,4,2,3,19,66,99,89,85,5,96,88,91,5,6,3,8,10,100,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"241","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener022",27,"Deutsch","w",1,53,41,40,56,59,59,62,70,21,65,26,45,62,39,61,35,46,55,40,40,48,58,54,56,40,81,50,59,28,49,14,47,28,47,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"242","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener021",24,"Deutsch","w",2,40,24,59,33,80,65,34,7,71,77,6,70,38,31,24,41,24,51,56,36,60,72,44,58,54,100,79,100,58,18,0,28,70,63,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"243","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener036",40,"Deutsch","m",3,42,73,53,66,38,79,77,81,19,94,7,67,48,84,85,78,29,26,73,34,21,98,58,42,85,98,69,23,32,24,32,50,2,92,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"244","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener048",30,"Deutsch","m",1,94,12,22,50,35,67,57,76,59,32,18,33,56,76,20,50,22,53,57,10,42,29,66,55,59,82,56,61,35,40,45,40,75,62,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"245","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener050",37,"Deutsch","m",2,38,32,44,36,29,64,68,46,34,60,28,66,50,26,20,63,31,74,58,26,24,38,60,50,62,97,71,31,23,20,35,34,70,71,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"246","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener040",26,"Deutsch","w",2,84,14,3,18,16,92,75,76,22,72,2,5,94,0,55,14,20,56,7,41,18,92,31,90,77,80,75,79,8,10,15,48,42,87,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"247","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener042",22,"Deutsch","w",2,46,50,50,56,60,72,70,63,27,81,18,26,68,34,30,30,26,75,42,37,30,78,34,56,59,86,70,56,25,20,37,54,50,79,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"248","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener043",29,"Deutsch","w",2,46,100,39,41,2,100,40,38,54,99,34,65,58,74,96,66,40,99,56,22,1,100,49,48,73,51,64,65,27,35,0,48,35,69,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"249","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener051",32,"Deutsch","m",2,64,16,19,72,78,75,77,82,11,16,6,29,78,17,25,26,27,81,48,6,33,5,46,68,74,62,86,73,22,11,6,43,91,81,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"250","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener032",31,"Deutsch","w",1,64,49,38,64,53,60,66,76,21,41,43,38,75,45,61,43,45,64,38,35,34,62,42,62,55,65,70,78,12,38,36,34,32,0,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"251","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener056",39,"Deutsch","m",1,45,58,56,38,58,67,66,63,42,82,41,44,55,26,26,36,35,28,46,35,26,73,25,48,68,84,78,21,39,16,20,30,18,78,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"252","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener033",24,"Deustch","m",4,76,9,20,24,90,86,16,85,10,89,18,16,90,18,98,17,12,50,34,13,48,94,86,81,76,93,76,92,20,15,17,24,70,79,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"253","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener045",30,"Deustch","m",2,68,24,24,50,79,76,68,75,30,44,27,16,66,33,2,36,3,36,38,22,64,12,71,80,57,30,69,80,24,25,47,38,62,66,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"254","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener038",25,"Deutsch","m",1,98,2,0,2,98,99,98,97,2,99,1,3,97,0,33,0,0,100,96,26,10,6,98,89,5,82,97,100,2,2,1,5,28,99,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"255","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener021",24,"Deutsch","w",3,75,22,39,52,87,78,91,100,7,38,12,30,81,13,56,32,42,26,42,53,41,82,50,68,56,100,40,91,14,46,54,21,40,59,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"256","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener042",22,"Deutsch","w",2,36,53,45,44,66,74,61,65,42,73,33,46,74,36,39,39,57,50,44,39,40,72,66,68,62,81,67,56,36,58,26,46,31,69,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"257","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener037",27,"Deutsch","w",1,38,32,45,43,46,73,44,52,27,80,36,46,70,34,34,64,39,77,62,19,24,28,35,42,76,67,68,26,37,29,26,55,59,60,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"258","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener044",23,"Deutsch","m",1,72,17,44,59,71,86,75,88,11,96,22,58,89,26,50,12,44,49,8,17,42,94,66,58,18,90,62,96,2,2,3,31,60,96,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"259","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener050",37,"Deutsch","m",2,56,24,49,28,23,64,34,64,33,68,32,43,74,26,15,62,22,47,35,28,19,41,69,58,63,100,78,36,24,12,24,14,87,89,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"260","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener033",24,"Deustch","m",1,79,36,25,20,82,25,77,84,9,93,16,31,85,22,86,26,15,44,24,22,58,90,81,80,68,92,76,89,26,22,78,21,45,67,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"261","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener023",21,"Deutsch","w",1,70,44,28,36,64,37,82,84,16,88,8,19,81,71,76,27,35,80,28,19,46,90,83,86,73,100,45,88,0,10,19,15,0,23,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"262","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener025",38,"Deutsch","w",2,70,15,18,26,26,91,93,91,6,19,30,47,78,18,84,30,40,65,38,35,34,83,50,76,50,88,77,83,9,17,43,11,70,81,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"263","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener040",26,"Deutsch","w",1,34,36,15,22,23,67,47,72,3,90,10,22,60,23,77,23,26,27,28,45,10,96,29,86,77,60,80,71,24,56,20,38,37,62,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"264","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener048",30,"Deutsch","m",1,56,38,38,25,75,74,50,66,22,32,31,43,54,68,46,47,41,58,60,17,56,61,63,38,64,87,54,72,22,54,50,37,79,25,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"265","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener041",23,"Deutsch","w",1,69,22,34,55,82,76,94,80,67,80,25,53,53,26,10,39,20,62,50,81,82,13,37,56,50,100,76,42,29,20,8,46,58,89,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"266","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener034",18,"Example: Deutsch","w",1,80,16,22,82,89,74,78,74,11,84,0,6,90,0,1,6,11,37,13,41,23,24,76,86,45,98,88,90,11,9,47,24,34,55,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"267","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener041",23,"Deutsch","w",1,30,84,44,54,32,70,26,22,48,74,35,77,34,42,84,50,72,24,33,8,28,80,24,75,49,99,47,77,28,26,17,40,78,50,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"268","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener023",21,"Deutsch","w",1,68,25,45,76,46,73,74,91,13,93,6,0,83,5,84,71,26,96,8,37,93,100,100,71,75,100,80,89,1,47,27,8,20,90,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"269","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener024",35,"Deutsch","w",1,84,90,93,96,88,85,83,2,0,4,3,9,53,0,98,4,92,100,2,98,0,98,0,13,79,99,2,1,3,96,95,98,27,16,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"270","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener037",27,"Deutsch","w",1,78,41,32,72,73,72,20,23,21,28,40,40,73,25,35,29,36,47,53,27,24,34,64,50,56,62,34,36,32,67,40,59,62,39,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"271","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener035",27,"Deutsch","m",1,39,26,46,20,77,73,62,67,31,73,35,48,46,46,37,39,42,66,60,37,64,37,59,53,60,69,64,60,41,38,41,57,75,56,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"272","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener025",38,"Deutsch","w",2,79,29,24,72,72,45,72,91,57,38,27,18,68,42,41,40,72,85,24,34,30,80,48,71,32,90,77,56,17,46,46,18,71,56,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"273","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener032",31,"Deutsch","w",1,70,43,40,53,58,66,68,85,34,32,32,34,76,42,65,47,32,69,32,32,34,70,64,60,48,58,57,73,14,33,40,31,29,54,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"274","088","m088_cayenne_d6_HP135_WB_G722_64.wav","Listener035",27,"Deutsch","m",1,56,20,66,34,88,74,87,81,18,66,15,59,43,33,58,41,41,73,43,41,70,38,76,50,50,62,73,65,41,34,41,57,70,66,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.722"
"275","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener039",29,"Deustch","w",1,37,33,36,22,26,55,48,30,38,54,55,40,44,49,50,54,42,45,58,39,59,65,49,59,62,68,75,46,40,40,39,58,22,46,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"276","088","m088_cayenne_d6_IRS_NB_G711_A_64.wav","Listener036",40,"Deutsch","m",1,57,37,44,40,61,68,65,36,32,92,20,79,62,21,80,30,43,22,74,34,32,91,62,46,60,100,66,72,22,27,31,30,4,74,"m088_cayenne_d6.wav",-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,"low","m","cayenne","G.711"
"277","094","w094_hakupu_d6_IRS_NB_G711_A_64.wav","Listener024",35,"Deutsch","w",1,56,96,67,25,84,16,15,12,84,25,86,64,43,18,9,85,2,42,84,81,75,8,23,36,66,0,0,0,80,85,47,86,73,8,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.711"
"278","094","w094_hakupu_d6_HP135_WB_G722_64.wav","Listener039",29,"Deustch","w",1,43,56,15,21,29,73,46,34,40,63,37,39,63,46,41,46,43,58,44,41,37,52,45,55,46,30,56,54,35,45,44,36,32,45,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.722"
"279","094","w094_hakupu_d6_HP135_WB_G722_64.wav","Listener034",18,"Example: Deutsch","w",2,72,25,17,76,68,22,74,79,26,32,37,42,46,34,35,42,35,42,34,53,46,47,64,53,36,0,59,69,12,37,67,44,15,46,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.722"
"280","094","w094_hakupu_d6_IRS_NB_G711_A_64.wav","Listener043",29,"Deutsch","w",3,62,100,28,39,0,100,66,70,46,98,14,19,62,76,68,33,60,83,56,36,0,98,48,48,62,49,40,68,15,64,20,48,40,54,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.711"
"281","094","w094_hakupu_d6_IRS_NB_G711_A_64.wav","Listener021",24,"Deutsch","w",3,52,82,43,41,65,44,68,65,30,41,38,46,72,30,64,35,62,59,68,54,59,66,36,47,58,0,36,81,56,53,62,37,16,54,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.711"
"282","094","w094_hakupu_d6_IRS_NB_G711_A_64.wav","Listener036",40,"Deutsch","m",1,66,74,50,62,63,61,74,72,32,33,31,32,69,34,92,27,68,34,36,56,29,82,29,50,39,2,32,64,31,78,24,32,6,24,"w094_hakupu_d6.wav",-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,"low","w","hakupu","G.711"
