Participant;Filename;Rating;MOS
07_w_21;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;63;4.7618446
07_w_21;w125_hamhung_d3_3a3b_BP900_2500.wav;26;1.8040128
07_w_21;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;62;4.7107824
07_w_21;w125_hamhung_d3_3c2_ref.wav;63;4.7618446
07_w_21;w125_hamhung_d4_4a4b_MNRU_10DB.wav;17;1.2405354
07_w_21;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;36;2.6360968
07_w_21;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;10;1
07_w_21;w148_phuntsholing_d1_1c_05_BP900_2500.wav;12;1.0474024
07_w_21;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;30;2.119
07_w_21;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;54;4.1917072
07_w_21;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;40;2.9959
07_w_21;w148_phuntsholing_d3_3c2_ref.wav;40;2.9959
07_w_21;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;30;2.119
07_w_21;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;40;2.9959
07_w_21;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;26;1.8040128
07_w_21;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;20;1.4013
07_w_21;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;50;3.8748
07_w_21;w174_reykjavik_d3_3a3b_BP900_2500.wav;19;1.3443382
07_w_21;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;58;4.4737216
07_w_21;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;50;3.8748
07_w_21;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;10;1
07_w_21;w174_reykjavik_d4_4c_ref.wav;54;4.1917072
07_w_21;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;24;1.6592152
07_w_21;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;25;1.730425
07_w_21;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;50;3.8748
07_w_21;w257_nasinu_d3_3a3b_ref.wav;62;4.7107824
07_w_21;w257_nasinu_d3_3c1_BP900_2500.wav;18;1.2906976
07_w_21;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;46;3.5330608
07_w_21;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;70;5.0098
07_w_21;w257_nasinu_d4_4c_MNRU_10DB.wav;10;1
08_m_19;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;35;2.547375
08_m_19;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;64;4.8093112
08_m_19;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;57;4.4070394
08_m_19;m041_bucharest_d3_3a3b_ref.wav;63;4.7618446
08_m_19;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;49;3.7913002
08_m_19;m041_bucharest_d3_3c2_MNRU_10DB.wav;26;1.8040128
08_m_19;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;32;2.2866744
08_m_19;m041_bucharest_d4_4c_BP900_2500.wav;10;1
08_m_19;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;53;4.1153586
08_m_19;m061_alrayyan_d1_1c_03_ref.wav;67;4.9285654
08_m_19;m061_alrayyan_d2_2b_MNRU_10DB.wav;24;1.6592152
08_m_19;m061_alrayyan_d3_3a3b_BP900_2500.wav;20;1.4013
08_m_19;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;39;2.9055262
08_m_19;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;59;4.5375942
08_m_19;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;40;2.9959
08_m_19;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;33;2.3725066
08_m_19;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;32;2.2866744
08_m_19;m096_helsinki_d1_1c_07_MNRU_10DB.wav;20;1.4013
08_m_19;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;34;2.4594592
08_m_19;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;53;4.1153586
08_m_19;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;43;3.2665126
08_m_19;m096_helsinki_d3_3c2_ref.wav;60;4.5985
08_m_19;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;55;4.265875
08_m_19;m096_helsinki_d4_4c_BP900_2500.wav;22;1.5245584
08_m_19;m097_basseterre_d1_1a1b_MNRU_10DB.wav;28;1.9576936
08_m_19;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;45;3.444925
08_m_19;m097_basseterre_d2_2b_ref.wav;63;4.7618446
08_m_19;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;66;4.8928288
08_m_19;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;53;4.1153586
08_m_19;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;35;2.547375
08_m_19;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;37;2.7254674
08_m_19;m097_basseterre_d4_4c_BP900_2500.wav;19;1.3443382
08_m_19;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;50;3.8748
08_m_19;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;38;2.8153296
08_m_19;m171_barentsburg_d2_2b_MNRU_10DB.wav;19;1.3443382
08_m_19;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;39;2.9055262
08_m_19;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;56;4.3377048
08_m_19;m171_barentsburg_d3_3c2_BP900_2500.wav;12;1.0474024
08_m_19;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;45;3.444925
08_m_19;m171_barentsburg_d4_4c_ref.wav;58;4.4737216
08_m_19;m263_andorralavella_d1_1a1b_ref.wav;68;4.9600776
08_m_19;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;29;2.0374722
08_m_19;m263_andorralavella_d2_2b_BP900_2500.wav;20;1.4013
08_m_19;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;22;1.5245584
08_m_19;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;55;4.265875
08_m_19;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;29;2.0374722
08_m_19;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;63;4.7618446
08_m_19;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;33;2.3725066
08_m_19;w008_dakar_d1_1a1b_MNRU_10DB.wav;20;1.4013
08_m_19;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;42;3.1765504
08_m_19;w008_dakar_d2_2b_HP135_WB_G722_64.wav;51;3.9567478
08_m_19;w008_dakar_d3_3a3b_ref.wav;65;4.853025
08_m_19;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;40;2.9959
08_m_19;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;57;4.4070394
08_m_19;w008_dakar_d4_4a4b_BP900_2500.wav;16;1.1940088
08_m_19;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;30;2.119
08_m_19;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;36;2.6360968
08_m_19;w094_hakupu_d1_1c_12_BP900_2500.wav;20;1.4013
08_m_19;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;31;2.2021198
08_m_19;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;58;4.4737216
08_m_19;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;29;2.0374722
08_m_19;w094_hakupu_d3_3c2_MNRU_10DB.wav;23;1.5905406
08_m_19;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;48;3.7064056
08_m_19;w094_hakupu_d4_4c_ref.wav;63;4.7618446
08_m_19;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;28;1.9576936
08_m_19;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;33;2.3725066
08_m_19;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;52;4.0369864
08_m_19;w125_hamhung_d3_3a3b_BP900_2500.wav;20;1.4013
08_m_19;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;59;4.5375942
08_m_19;w125_hamhung_d3_3c2_ref.wav;60;4.5985
08_m_19;w125_hamhung_d4_4a4b_MNRU_10DB.wav;21;1.4614258
08_m_19;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;28;1.9576936
08_m_19;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;20;1.4013
08_m_19;w148_phuntsholing_d1_1c_05_BP900_2500.wav;13;1.0778146
08_m_19;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;29;2.0374722
08_m_19;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;61;4.6562818
08_m_19;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;60;4.5985
08_m_19;w148_phuntsholing_d3_3c2_ref.wav;65;4.853025
08_m_19;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;51;3.9567478
08_m_19;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;28;1.9576936
08_m_19;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;29;2.0374722
08_m_19;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;29;2.0374722
08_m_19;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;40;2.9959
08_m_19;w174_reykjavik_d3_3a3b_BP900_2500.wav;22;1.5245584
08_m_19;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;57;4.4070394
08_m_19;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;47;3.6202734
08_m_19;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;14;1.1124912
08_m_19;w174_reykjavik_d4_4c_ref.wav;60;4.5985
08_m_19;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;24;1.6592152
08_m_19;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;45;3.444925
08_m_19;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;31;2.2021198
08_m_19;w257_nasinu_d3_3a3b_ref.wav;58;4.4737216
08_m_19;w257_nasinu_d3_3c1_BP900_2500.wav;13;1.0778146
08_m_19;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;45;3.444925
08_m_19;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;60;4.5985
08_m_19;w257_nasinu_d4_4c_MNRU_10DB.wav;25;1.730425
09_w_28;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;48;3.7064056
09_w_28;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;63;4.7618446
09_w_28;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;62;4.7107824
09_w_28;m041_bucharest_d3_3a3b_ref.wav;63;4.7618446
09_w_28;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;48;3.7064056
09_w_28;m041_bucharest_d3_3c2_MNRU_10DB.wav;20;1.4013
09_w_28;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;55;4.265875
09_w_28;m041_bucharest_d4_4c_BP900_2500.wav;43;3.2665126
09_w_28;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;51;3.9567478
09_w_28;m061_alrayyan_d1_1c_03_ref.wav;64;4.8093112
09_w_28;m061_alrayyan_d2_2b_MNRU_10DB.wav;28;1.9576936
09_w_28;m061_alrayyan_d3_3a3b_BP900_2500.wav;41;3.0862938
09_w_28;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;50;3.8748
09_w_28;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;60;4.5985
09_w_28;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;37;2.7254674
09_w_28;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;40;2.9959
09_w_28;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;39;2.9055262
09_w_28;m096_helsinki_d1_1c_07_MNRU_10DB.wav;17;1.2405354
09_w_28;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;41;3.0862938
09_w_28;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;61;4.6562818
09_w_28;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;51;3.9567478
09_w_28;m096_helsinki_d3_3c2_ref.wav;62;4.7107824
09_w_28;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;59;4.5375942
09_w_28;m096_helsinki_d4_4c_BP900_2500.wav;31;2.2021198
09_w_28;m097_basseterre_d1_1a1b_MNRU_10DB.wav;17;1.2405354
09_w_28;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;51;3.9567478
09_w_28;m097_basseterre_d2_2b_ref.wav;64;4.8093112
09_w_28;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;63;4.7618446
09_w_28;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;63;4.7618446
09_w_28;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;44;3.3560232
09_w_28;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;45;3.444925
09_w_28;m097_basseterre_d4_4c_BP900_2500.wav;38;2.8153296
09_w_28;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;53;4.1153586
09_w_28;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;45;3.444925
09_w_28;m171_barentsburg_d2_2b_MNRU_10DB.wav;20;1.4013
09_w_28;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;48;3.7064056
09_w_28;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;61;4.6562818
09_w_28;m171_barentsburg_d3_3c2_BP900_2500.wav;16;1.1940088
09_w_28;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;48;3.7064056
09_w_28;m171_barentsburg_d4_4c_ref.wav;61;4.6562818
09_w_28;m263_andorralavella_d1_1a1b_ref.wav;63;4.7618446
09_w_28;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;43;3.2665126
09_w_28;m263_andorralavella_d2_2b_BP900_2500.wav;21;1.4614258
09_w_28;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;18;1.2906976
09_w_28;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;51;3.9567478
09_w_28;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;42;3.1765504
09_w_28;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;63;4.7618446
09_w_28;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;39;2.9055262
09_w_28;w008_dakar_d1_1a1b_MNRU_10DB.wav;19;1.3443382
09_w_28;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;49;3.7913002
09_w_28;w008_dakar_d2_2b_HP135_WB_G722_64.wav;54;4.1917072
09_w_28;w008_dakar_d3_3a3b_ref.wav;62;4.7107824
09_w_28;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;43;3.2665126
09_w_28;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;62;4.7107824
09_w_28;w008_dakar_d4_4a4b_BP900_2500.wav;38;2.8153296
09_w_28;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;36;2.6360968
09_w_28;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;48;3.7064056
09_w_28;w094_hakupu_d1_1c_12_BP900_2500.wav;24;1.6592152
09_w_28;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;45;3.444925
09_w_28;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;63;4.7618446
09_w_28;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;43;3.2665126
09_w_28;w094_hakupu_d3_3c2_MNRU_10DB.wav;16;1.1940088
09_w_28;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;54;4.1917072
09_w_28;w094_hakupu_d4_4c_ref.wav;57;4.4070394
09_w_28;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;43;3.2665126
09_w_28;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;45;3.444925
09_w_28;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;49;3.7913002
09_w_28;w125_hamhung_d3_3a3b_BP900_2500.wav;39;2.9055262
09_w_28;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;63;4.7618446
09_w_28;w125_hamhung_d3_3c2_ref.wav;63;4.7618446
09_w_28;w125_hamhung_d4_4a4b_MNRU_10DB.wav;17;1.2405354
09_w_28;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;19;1.3443382
09_w_28;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;19;1.3443382
09_w_28;w148_phuntsholing_d1_1c_05_BP900_2500.wav;33;2.3725066
09_w_28;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;45;3.444925
09_w_28;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;61;4.6562818
09_w_28;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;55;4.265875
09_w_28;w148_phuntsholing_d3_3c2_ref.wav;60;4.5985
09_w_28;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;33;2.3725066
09_w_28;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;42;3.1765504
09_w_28;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;41;3.0862938
09_w_28;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;40;2.9959
09_w_28;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;41;3.0862938
09_w_28;w174_reykjavik_d3_3a3b_BP900_2500.wav;31;2.2021198
09_w_28;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;51;3.9567478
09_w_28;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;57;4.4070394
09_w_28;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;16;1.1940088
09_w_28;w174_reykjavik_d4_4c_ref.wav;52;4.0369864
09_w_28;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;41;3.0862938
09_w_28;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;36;2.6360968
09_w_28;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;51;3.9567478
09_w_28;w257_nasinu_d3_3a3b_ref.wav;64;4.8093112
09_w_28;w257_nasinu_d3_3c1_BP900_2500.wav;17;1.2405354
09_w_28;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;51;3.9567478
09_w_28;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;61;4.6562818
09_w_28;w257_nasinu_d4_4c_MNRU_10DB.wav;20;1.4013
10_w_27;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;27;1.8798214
10_w_27;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;59;4.5375942
10_w_27;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;63;4.7618446
10_w_27;m041_bucharest_d3_3a3b_ref.wav;69;4.9872082
10_w_27;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;35;2.547375
10_w_27;m041_bucharest_d3_3c2_MNRU_10DB.wav;25;1.730425
10_w_27;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;49;3.7913002
10_w_27;m041_bucharest_d4_4c_BP900_2500.wav;15;1.151275
10_w_27;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;52;4.0369864
10_w_27;m061_alrayyan_d1_1c_03_ref.wav;69;4.9872082
10_w_27;m061_alrayyan_d2_2b_MNRU_10DB.wav;24;1.6592152
10_w_27;m061_alrayyan_d3_3a3b_BP900_2500.wav;25;1.730425
10_w_27;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;43;3.2665126
10_w_27;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;68;4.9600776
10_w_27;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;34;2.4594592
10_w_27;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;30;2.119
10_w_27;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;19;1.3443382
10_w_27;m096_helsinki_d1_1c_07_MNRU_10DB.wav;19;1.3443382
10_w_27;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;57;4.4070394
10_w_27;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;50;3.8748
10_w_27;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;36;2.6360968
10_w_27;m096_helsinki_d3_3c2_ref.wav;57;4.4070394
10_w_27;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;58;4.4737216
10_w_27;m096_helsinki_d4_4c_BP900_2500.wav;14;1.1124912
10_w_27;m097_basseterre_d1_1a1b_MNRU_10DB.wav;28;1.9576936
10_w_27;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;38;2.8153296
10_w_27;m097_basseterre_d2_2b_ref.wav;69;4.9872082
10_w_27;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;69;4.9872082
10_w_27;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;65;4.853025
10_w_27;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;46;3.5330608
10_w_27;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;28;1.9576936
10_w_27;m097_basseterre_d4_4c_BP900_2500.wav;21;1.4614258
10_w_27;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;36;2.6360968
10_w_27;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;34;2.4594592
10_w_27;m171_barentsburg_d2_2b_MNRU_10DB.wav;21;1.4614258
10_w_27;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;28;1.9576936
10_w_27;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;64;4.8093112
10_w_27;m171_barentsburg_d3_3c2_BP900_2500.wav;12;1.0474024
10_w_27;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;42;3.1765504
10_w_27;m171_barentsburg_d4_4c_ref.wav;56;4.3377048
10_w_27;m263_andorralavella_d1_1a1b_ref.wav;69;4.9872082
10_w_27;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;34;2.4594592
10_w_27;m263_andorralavella_d2_2b_BP900_2500.wav;16;1.1940088
10_w_27;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;16;1.1940088
10_w_27;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;52;4.0369864
10_w_27;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;28;1.9576936
10_w_27;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;69;4.9872082
10_w_27;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;36;2.6360968
10_w_27;w008_dakar_d1_1a1b_MNRU_10DB.wav;18;1.2906976
10_w_27;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;30;2.119
10_w_27;w008_dakar_d2_2b_HP135_WB_G722_64.wav;62;4.7107824
10_w_27;w008_dakar_d3_3a3b_ref.wav;67;4.9285654
10_w_27;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;43;3.2665126
10_w_27;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;68;4.9600776
10_w_27;w008_dakar_d4_4a4b_BP900_2500.wav;17;1.2405354
10_w_27;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;24;1.6592152
10_w_27;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;24;1.6592152
10_w_27;w094_hakupu_d1_1c_12_BP900_2500.wav;19;1.3443382
10_w_27;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;46;3.5330608
10_w_27;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;58;4.4737216
10_w_27;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;31;2.2021198
10_w_27;w094_hakupu_d3_3c2_MNRU_10DB.wav;22;1.5245584
10_w_27;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;62;4.7107824
10_w_27;w094_hakupu_d4_4c_ref.wav;62;4.7107824
10_w_27;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;37;2.7254674
10_w_27;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;24;1.6592152
10_w_27;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;59;4.5375942
10_w_27;w125_hamhung_d3_3a3b_BP900_2500.wav;13;1.0778146
10_w_27;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;67;4.9285654
10_w_27;w125_hamhung_d3_3c2_ref.wav;69;4.9872082
10_w_27;w125_hamhung_d4_4a4b_MNRU_10DB.wav;17;1.2405354
10_w_27;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;20;1.4013
10_w_27;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;18;1.2906976
10_w_27;w148_phuntsholing_d1_1c_05_BP900_2500.wav;12;1.0474024
10_w_27;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;36;2.6360968
10_w_27;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;52;4.0369864
10_w_27;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;50;3.8748
10_w_27;w148_phuntsholing_d3_3c2_ref.wav;52;4.0369864
10_w_27;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;35;2.547375
10_w_27;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;38;2.8153296
10_w_27;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;24;1.6592152
10_w_27;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;38;2.8153296
10_w_27;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;49;3.7913002
10_w_27;w174_reykjavik_d3_3a3b_BP900_2500.wav;18;1.2906976
10_w_27;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;61;4.6562818
10_w_27;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;45;3.444925
10_w_27;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;16;1.1940088
10_w_27;w174_reykjavik_d4_4c_ref.wav;69;4.9872082
10_w_27;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;38;2.8153296
10_w_27;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;37;2.7254674
10_w_27;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;52;4.0369864
10_w_27;w257_nasinu_d3_3a3b_ref.wav;64;4.8093112
10_w_27;w257_nasinu_d3_3c1_BP900_2500.wav;16;1.1940088
10_w_27;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;49;3.7913002
10_w_27;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;63;4.7618446
10_w_27;w257_nasinu_d4_4c_MNRU_10DB.wav;16;1.1940088
11_m_23;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;35;2.547375
