"IDListener","ageListener","genderListener","filename","fileDurationMs","orderPlayed","IDSpeaker","ageSpeaker","genderSpeaker","stimulusContent","stimulusDistortion","reactionTimeLikabilityMs","durationRatingLikabilityMs","Rating_Likability"
10,30,"f","006_22_m_T_W.wav",4368,7,6,22,"m","Telefontarif","Wideband",4850,142,43
10,30,"f","030_28_m_T_W.wav",4327,8,30,28,"m","Telefontarif","Wideband",4829,1222,36
10,30,"f","025_25_m_T_W.wav",4273,9,25,25,"m","Telefontarif","Wideband",4612,155,38
10,30,"f","016_21_m_T_W.wav",4825,10,16,21,"m","Telefontarif","Wideband",5133,135,49
10,30,"f","005_26_m_T_N.wav",4304,11,5,26,"m","Telefontarif","Narrowband",7145,127,44
10,30,"f","025_25_m_T_N.wav",4266,12,25,25,"m","Telefontarif","Narrowband",5002,179,42
10,30,"f","016_21_m_T_N.wav",4821,13,16,21,"m","Telefontarif","Narrowband",5698,163,47
10,30,"f","023_30_m_T_W.wav",4902,14,23,30,"m","Telefontarif","Wideband",5401,176,54
10,30,"f","021_30_m_T_W.wav",4306,15,21,30,"m","Telefontarif","Wideband",4661,147,43
10,30,"f","028_28_m_T_W.wav",3916,16,28,28,"m","Telefontarif","Wideband",5773,-380,47
10,30,"f","024_21_m_T_N.wav",4659,17,24,21,"m","Telefontarif","Narrowband",5255,159,42
10,30,"f","006_22_m_T_N.wav",4367,18,6,22,"m","Telefontarif","Narrowband",5078,116,45
10,30,"f","023_30_m_T_N.wav",4923,19,23,30,"m","Telefontarif","Narrowband",5750,110,52
10,30,"f","021_30_m_T_N.wav",4312,20,21,30,"m","Telefontarif","Narrowband",4969,143,47
10,30,"f","028_28_m_T_N.wav",3911,21,28,28,"m","Telefontarif","Narrowband",4779,142,52
10,30,"f","020_31_m_T_N.wav",4080,22,20,31,"m","Telefontarif","Narrowband",4734,126,48
10,30,"f","018_25_m_T_W.wav",4517,23,18,25,"m","Telefontarif","Wideband",4918,127,57
10,30,"f","007_24_m_T_W.wav",3895,24,7,24,"m","Telefontarif","Wideband",4804,123,56
10,30,"f","005_26_m_T_W.wav",4293,25,5,26,"m","Telefontarif","Wideband",4801,938,49
10,30,"f","024_21_m_T_W.wav",4662,26,24,21,"m","Telefontarif","Wideband",5063,102,38
10,30,"f","004_29_m_T_N.wav",4364,27,4,29,"m","Telefontarif","Narrowband",4663,1593,41
10,30,"f","019_30_m_T_W.wav",4341,28,19,30,"m","Telefontarif","Wideband",4904,131,52
10,30,"f","004_29_m_T_W.wav",4354,29,4,29,"m","Telefontarif","Wideband",4683,150,48
10,30,"f","022_24_m_T_N.wav",3978,30,22,24,"m","Telefontarif","Narrowband",4433,167,42
10,30,"f","008_28_f_T_W.wav",4821,31,8,28,"f","Telefontarif","Wideband",5341,111,43
10,30,"f","014_34_f_T_W.wav",4739,32,14,34,"f","Telefontarif","Wideband",5302,538,52
10,30,"f","002_28_f_T_N.wav",4207,33,2,28,"f","Telefontarif","Narrowband",4654,96,47
10,30,"f","001_28_f_T_W.wav",4324,34,1,28,"f","Telefontarif","Wideband",4826,82,50
10,30,"f","009_30_f_T_N.wav",4983,35,9,30,"f","Telefontarif","Narrowband",5403,144,43
10,30,"f","013_34_f_T_N.wav",4295,36,13,34,"f","Telefontarif","Narrowband",5254,143,51
10,30,"f","011_21_f_T_W.wav",4381,37,11,21,"f","Telefontarif","Wideband",4717,136,59
10,30,"f","009_30_f_T_W.wav",4983,38,9,30,"f","Telefontarif","Wideband",5301,143,53
10,30,"f","012_27_f_T_W.wav",4618,39,12,27,"f","Telefontarif","Wideband",4947,159,51
10,30,"f","017_29_f_T_W.wav",4373,40,17,29,"f","Telefontarif","Wideband",5939,105,51
10,30,"f","013_34_f_T_W.wav",4296,41,13,34,"f","Telefontarif","Wideband",5157,103,53
10,30,"f","003_33_f_T_W.wav",4273,42,3,33,"f","Telefontarif","Wideband",4866,135,44
10,30,"f","008_28_f_T_N.wav",4837,43,8,28,"f","Telefontarif","Narrowband",5886,134,45
10,30,"f","014_34_f_T_N.wav",4748,44,14,34,"f","Telefontarif","Narrowband",6661,-1137,42
10,30,"f","029_29_f_T_W.wav",4250,45,29,29,"f","Telefontarif","Wideband",4834,147,47
10,30,"f","027_29_f_T_N.wav",4378,46,27,29,"f","Telefontarif","Narrowband",4727,782,50
10,30,"f","002_28_f_T_W.wav",4223,47,2,28,"f","Telefontarif","Wideband",5436,119,50
10,30,"f","029_29_f_T_N.wav",4245,48,29,29,"f","Telefontarif","Narrowband",5499,51,50
10,30,"f","017_29_f_T_N.wav",4364,49,17,29,"f","Telefontarif","Narrowband",4669,76,48
10,30,"f","026_20_f_T_N.wav",4984,50,26,20,"f","Telefontarif","Narrowband",5877,127,50
10,30,"f","011_21_f_T_N.wav",4358,51,11,21,"f","Telefontarif","Narrowband",4728,790,53
10,30,"f","001_28_f_T_N.wav",4324,52,1,28,"f","Telefontarif","Narrowband",5569,104,50
10,30,"f","027_29_f_T_W.wav",4405,53,27,29,"f","Telefontarif","Wideband",4835,153,51
10,30,"f","003_33_f_T_N.wav",4283,54,3,33,"f","Telefontarif","Narrowband",4599,125,42
10,30,"f","012_27_f_T_N.wav",4600,55,12,27,"f","Telefontarif","Narrowband",5935,122,53
10,30,"f","015_22_f_T_W.wav",4770,56,15,22,"f","Telefontarif","Wideband",5185,127,52
10,30,"f","026_20_f_T_W.wav",5004,57,26,20,"f","Telefontarif","Wideband",5485,119,54
10,30,"f","015_22_f_T_N.wav",4741,58,15,22,"f","Telefontarif","Narrowband",5133,111,54
11,21,"f","020_31_m_T_N.wav",4084,1,20,31,"m","Telefontarif","Narrowband",7845,83,49
11,21,"f","007_24_m_T_N.wav",3898,2,7,24,"m","Telefontarif","Narrowband",10475,190,62
11,21,"f","028_28_m_T_N.wav",3908,3,28,28,"m","Telefontarif","Narrowband",4394,1503,27
11,21,"f","006_22_m_T_W.wav",4384,4,6,22,"m","Telefontarif","Wideband",5607,123,16
11,21,"f","019_30_m_T_N.wav",4354,5,19,30,"m","Telefontarif","Narrowband",4764,122,65
11,21,"f","024_21_m_T_N.wav",4659,6,24,21,"m","Telefontarif","Narrowband",5529,158,26
11,21,"f","021_30_m_T_W.wav",4323,7,21,30,"m","Telefontarif","Wideband",5426,119,70
11,21,"f","007_24_m_T_W.wav",3888,8,7,24,"m","Telefontarif","Wideband",4064,153,79
11,21,"f","018_25_m_T_W.wav",4526,9,18,25,"m","Telefontarif","Wideband",5404,152,85
11,21,"f","005_26_m_T_W.wav",4273,10,5,26,"m","Telefontarif","Wideband",4653,1595,92
11,21,"f","023_30_m_T_N.wav",4922,11,23,30,"m","Telefontarif","Narrowband",5421,643,50
11,21,"f","019_30_m_T_W.wav",4343,12,19,30,"m","Telefontarif","Wideband",4994,112,31
11,21,"f","006_22_m_T_N.wav",4374,13,6,22,"m","Telefontarif","Narrowband",4196,158,8
11,21,"f","020_31_m_T_W.wav",4089,14,20,31,"m","Telefontarif","Wideband",4631,535,69
11,21,"f","028_28_m_T_W.wav",3916,15,28,28,"m","Telefontarif","Wideband",5772,109,80
11,21,"f","025_25_m_T_N.wav",4262,16,25,25,"m","Telefontarif","Narrowband",6552,-2641,8
11,21,"f","004_29_m_T_W.wav",4361,17,4,29,"m","Telefontarif","Wideband",4325,122,80
11,21,"f","016_21_m_T_W.wav",4830,18,16,21,"m","Telefontarif","Wideband",4170,136,85
11,21,"f","018_25_m_T_N.wav",4547,19,18,25,"m","Telefontarif","Narrowband",4073,1127,92
11,21,"f","004_29_m_T_N.wav",4354,20,4,29,"m","Telefontarif","Narrowband",4378,760,79
11,21,"f","022_24_m_T_N.wav",3967,21,22,24,"m","Telefontarif","Narrowband",3657,91,25
11,21,"f","030_28_m_T_W.wav",4320,22,30,28,"m","Telefontarif","Wideband",4477,132,81
11,21,"f","030_28_m_T_N.wav",4323,23,30,28,"m","Telefontarif","Narrowband",4480,1087,54
11,21,"f","024_21_m_T_W.wav",4679,24,24,21,"m","Telefontarif","Wideband",4681,134,65
11,21,"f","022_24_m_T_W.wav",3968,25,22,24,"m","Telefontarif","Wideband",5289,105,34
11,21,"f","005_26_m_T_N.wav",4282,26,5,26,"m","Telefontarif","Narrowband",3876,776,86
11,21,"f","021_30_m_T_N.wav",4297,27,21,30,"m","Telefontarif","Narrowband",5135,101,37
11,21,"f","023_30_m_T_W.wav",4902,28,23,30,"m","Telefontarif","Wideband",5000,879,80
11,21,"f","016_21_m_T_N.wav",4824,29,16,21,"m","Telefontarif","Narrowband",6931,121,39
11,21,"f","025_25_m_T_W.wav",4260,30,25,25,"m","Telefontarif","Wideband",3564,121,5
11,21,"f","009_30_f_T_W.wav",4971,31,9,30,"f","Telefontarif","Wideband",5036,163,31
11,21,"f","003_33_f_T_W.wav",4275,32,3,33,"f","Telefontarif","Wideband",4604,101,8
11,21,"f","012_27_f_T_N.wav",4619,33,12,27,"f","Telefontarif","Narrowband",3729,2549,28
11,21,"f","026_20_f_T_N.wav",4984,34,26,20,"f","Telefontarif","Narrowband",4024,154,77
11,21,"f","029_29_f_T_W.wav",4282,35,29,29,"f","Telefontarif","Wideband",4480,122,82
11,21,"f","012_27_f_T_W.wav",4617,36,12,27,"f","Telefontarif","Wideband",5403,119,22
11,21,"f","014_34_f_T_W.wav",4740,37,14,34,"f","Telefontarif","Wideband",6211,2440,54
11,21,"f","029_29_f_T_N.wav",4262,38,29,29,"f","Telefontarif","Narrowband",6024,142,73
11,21,"f","003_33_f_T_N.wav",4282,39,3,33,"f","Telefontarif","Narrowband",3576,1287,10
11,21,"f","014_34_f_T_N.wav",4750,40,14,34,"f","Telefontarif","Narrowband",4612,141,76
11,21,"f","001_28_f_T_N.wav",4323,41,1,28,"f","Telefontarif","Narrowband",4563,127,23
11,21,"f","002_28_f_T_N.wav",4201,42,2,28,"f","Telefontarif","Narrowband",4774,102,68
11,21,"f","026_20_f_T_W.wav",5004,43,26,20,"f","Telefontarif","Wideband",4663,128,85
11,21,"f","013_34_f_T_N.wav",4298,44,13,34,"f","Telefontarif","Narrowband",5664,-128,17
11,21,"f","010_30_f_T_N.wav",4447,45,10,30,"f","Telefontarif","Narrowband",3456,152,37
11,21,"f","010_30_f_T_W.wav",4465,46,10,30,"f","Telefontarif","Wideband",4784,169,70
11,21,"f","013_34_f_T_W.wav",4297,47,13,34,"f","Telefontarif","Wideband",4157,104,86
11,21,"f","027_29_f_T_W.wav",4384,48,27,29,"f","Telefontarif","Wideband",5383,101,66
11,21,"f","015_22_f_T_W.wav",4732,49,15,22,"f","Telefontarif","Wideband",4473,169,18
11,21,"f","008_28_f_T_W.wav",4822,50,8,28,"f","Telefontarif","Wideband",5699,159,35
11,21,"f","001_28_f_T_W.wav",4343,51,1,28,"f","Telefontarif","Wideband",3810,144,17
11,21,"f","008_28_f_T_N.wav",4842,52,8,28,"f","Telefontarif","Narrowband",4988,182,34
11,21,"f","017_29_f_T_W.wav",4365,53,17,29,"f","Telefontarif","Wideband",3714,137,86
11,21,"f","027_29_f_T_N.wav",4386,54,27,29,"f","Telefontarif","Narrowband",5436,122,85
11,21,"f","002_28_f_T_W.wav",4222,55,2,28,"f","Telefontarif","Wideband",5100,169,43
11,21,"f","017_29_f_T_N.wav",4373,56,17,29,"f","Telefontarif","Narrowband",5616,2217,51
11,21,"f","015_22_f_T_N.wav",4760,57,15,22,"f","Telefontarif","Narrowband",4947,265,31
11,21,"f","009_30_f_T_N.wav",4974,58,9,30,"f","Telefontarif","Narrowband",9170,2107,43
12,27,"f","023_30_m_T_W.wav",4943,1,23,30,"m","Telefontarif","Wideband",7217,192,35
12,27,"f","019_30_m_T_N.wav",4340,2,19,30,"m","Telefontarif","Narrowband",6705,143,45
12,27,"f","025_25_m_T_N.wav",4259,3,25,25,"m","Telefontarif","Narrowband",5063,135,62
12,27,"f","016_21_m_T_N.wav",4819,4,16,21,"m","Telefontarif","Narrowband",4570,159,3
12,27,"f","004_29_m_T_W.wav",4351,5,4,29,"m","Telefontarif","Wideband",4632,127,56
12,27,"f","028_28_m_T_W.wav",3910,6,28,28,"m","Telefontarif","Wideband",4374,144,16
12,27,"f","021_30_m_T_W.wav",4297,7,21,30,"m","Telefontarif","Wideband",4838,135,52
12,27,"f","007_24_m_T_N.wav",3887,8,7,24,"m","Telefontarif","Narrowband",4112,135,12
12,27,"f","020_31_m_T_N.wav",4066,9,20,31,"m","Telefontarif","Narrowband",4159,1704,9
12,27,"f","030_28_m_T_W.wav",4319,10,30,28,"m","Telefontarif","Wideband",5283,1672,53
12,27,"f","024_21_m_T_N.wav",4639,11,24,21,"m","Telefontarif","Narrowband",7473,143,50
12,27,"f","005_26_m_T_W.wav",4283,12,5,26,"m","Telefontarif","Wideband",4332,168,88
12,27,"f","022_24_m_T_N.wav",3956,13,22,24,"m","Telefontarif","Narrowband",4444,119,34
12,27,"f","007_24_m_T_W.wav",3880,14,7,24,"m","Telefontarif","Wideband",5199,120,70
12,27,"f","019_30_m_T_W.wav",4338,15,19,30,"m","Telefontarif","Wideband",6170,160,57
12,27,"f","028_28_m_T_N.wav",3897,16,28,28,"m","Telefontarif","Narrowband",7387,-2423,67
12,27,"f","020_31_m_T_W.wav",4069,17,20,31,"m","Telefontarif","Wideband",4617,111,6
12,27,"f","021_30_m_T_N.wav",4307,18,21,30,"m","Telefontarif","Narrowband",4731,104,77
12,27,"f","018_25_m_T_W.wav",4526,19,18,25,"m","Telefontarif","Wideband",6408,151,57
12,27,"f","023_30_m_T_N.wav",4891,20,23,30,"m","Telefontarif","Narrowband",7517,160,62
12,27,"f","016_21_m_T_W.wav",4827,21,16,21,"m","Telefontarif","Wideband",8262,231,51
12,27,"f","006_22_m_T_N.wav",4366,22,6,22,"m","Telefontarif","Narrowband",4858,135,60
12,27,"f","006_22_m_T_W.wav",4367,23,6,22,"m","Telefontarif","Wideband",3795,142,24
12,27,"f","025_25_m_T_W.wav",4261,24,25,25,"m","Telefontarif","Wideband",4084,159,75
12,27,"f","022_24_m_T_W.wav",3960,25,22,24,"m","Telefontarif","Wideband",5295,151,40
12,27,"f","018_25_m_T_N.wav",4522,26,18,25,"m","Telefontarif","Narrowband",4769,167,45
12,27,"f","030_28_m_T_N.wav",4315,27,30,28,"m","Telefontarif","Narrowband",8245,152,41
12,27,"f","024_21_m_T_W.wav",4651,28,24,21,"m","Telefontarif","Wideband",3844,207,1
12,27,"f","004_29_m_T_N.wav",4350,29,4,29,"m","Telefontarif","Narrowband",4241,127,60
12,27,"f","005_26_m_T_N.wav",4266,30,5,26,"m","Telefontarif","Narrowband",5957,128,84
12,27,"f","002_28_f_T_N.wav",4192,31,2,28,"f","Telefontarif","Narrowband",4911,1503,69
12,27,"f","015_22_f_T_N.wav",4752,32,15,22,"f","Telefontarif","Narrowband",5043,168,29
12,27,"f","014_34_f_T_W.wav",4742,33,14,34,"f","Telefontarif","Wideband",5498,160,69
12,27,"f","009_30_f_T_W.wav",4972,34,9,30,"f","Telefontarif","Wideband",5725,152,23
12,27,"f","010_30_f_T_W.wav",4452,35,10,30,"f","Telefontarif","Wideband",4218,1968,72
12,27,"f","001_28_f_T_N.wav",4319,36,1,28,"f","Telefontarif","Narrowband",4058,127,28
12,27,"f","003_33_f_T_N.wav",4274,37,3,33,"f","Telefontarif","Narrowband",3798,159,1
12,27,"f","026_20_f_T_W.wav",4991,38,26,20,"f","Telefontarif","Wideband",5499,120,66
12,27,"f","013_34_f_T_N.wav",4288,39,13,34,"f","Telefontarif","Narrowband",3844,152,34
12,27,"f","008_28_f_T_W.wav",4816,40,8,28,"f","Telefontarif","Wideband",5168,151,34
12,27,"f","015_22_f_T_W.wav",4740,41,15,22,"f","Telefontarif","Wideband",4635,159,32
12,27,"f","014_34_f_T_N.wav",4747,42,14,34,"f","Telefontarif","Narrowband",4843,127,73
12,27,"f","017_29_f_T_W.wav",4347,43,17,29,"f","Telefontarif","Wideband",4813,144,48
12,27,"f","001_28_f_T_W.wav",4311,44,1,28,"f","Telefontarif","Wideband",5614,-2016,26
12,27,"f","011_21_f_T_W.wav",4355,45,11,21,"f","Telefontarif","Wideband",5389,127,70
12,27,"f","017_29_f_T_N.wav",4349,46,17,29,"f","Telefontarif","Narrowband",4776,167,48
12,27,"f","002_28_f_T_W.wav",4208,47,2,28,"f","Telefontarif","Wideband",5532,135,63
12,27,"f","029_29_f_T_W.wav",4239,48,29,29,"f","Telefontarif","Wideband",5474,143,56
12,27,"f","011_21_f_T_N.wav",4358,49,11,21,"f","Telefontarif","Narrowband",4968,151,78
12,27,"f","013_34_f_T_W.wav",4297,50,13,34,"f","Telefontarif","Wideband",3786,112,23
12,27,"f","029_29_f_T_N.wav",4259,51,29,29,"f","Telefontarif","Narrowband",4725,136,36
12,27,"f","009_30_f_T_N.wav",4978,52,9,30,"f","Telefontarif","Narrowband",6525,167,23
12,27,"f","010_30_f_T_N.wav",4451,53,10,30,"f","Telefontarif","Narrowband",6000,1224,39
12,27,"f","027_29_f_T_W.wav",4379,54,27,29,"f","Telefontarif","Wideband",3968,160,71
12,27,"f","008_28_f_T_N.wav",4818,55,8,28,"f","Telefontarif","Narrowband",4335,160,35
12,27,"f","026_20_f_T_N.wav",4992,56,26,20,"f","Telefontarif","Narrowband",7476,88,50
12,27,"f","003_33_f_T_W.wav",4280,57,3,33,"f","Telefontarif","Wideband",2777,120,2
12,27,"f","027_29_f_T_N.wav",4391,58,27,29,"f","Telefontarif","Narrowband",4171,120,62
13,34,"f","016_21_m_T_W.wav",4858,1,16,21,"m","Telefontarif","Wideband",5106,141,74
13,34,"f","021_30_m_T_W.wav",4312,2,21,30,"m","Telefontarif","Wideband",4550,127,65
13,34,"f","024_21_m_T_N.wav",4660,3,24,21,"m","Telefontarif","Narrowband",5639,94,68
13,34,"f","022_24_m_T_W.wav",3978,4,22,24,"m","Telefontarif","Wideband",3921,159,90
13,34,"f","004_29_m_T_W.wav",4364,5,4,29,"m","Telefontarif","Wideband",5038,111,28
13,34,"f","019_30_m_T_N.wav",4347,6,19,30,"m","Telefontarif","Narrowband",4667,152,33
13,34,"f","019_30_m_T_W.wav",4375,7,19,30,"m","Telefontarif","Wideband",5079,223,82
13,34,"f","007_24_m_T_N.wav",3889,8,7,24,"m","Telefontarif","Narrowband",5669,127,25
13,34,"f","022_24_m_T_N.wav",3977,9,22,24,"m","Telefontarif","Narrowband",4748,151,30
13,34,"f","024_21_m_T_W.wav",4669,10,24,21,"m","Telefontarif","Wideband",5282,103,96
13,34,"f","018_25_m_T_N.wav",4517,11,18,25,"m","Telefontarif","Narrowband",4844,94,37
13,34,"f","006_22_m_T_W.wav",4378,12,6,22,"m","Telefontarif","Wideband",4734,143,42
13,34,"f","020_31_m_T_N.wav",4069,13,20,31,"m","Telefontarif","Narrowband",4326,154,22
13,34,"f","007_24_m_T_W.wav",3896,14,7,24,"m","Telefontarif","Wideband",5129,123,67
13,34,"f","023_30_m_T_N.wav",4932,15,23,30,"m","Telefontarif","Narrowband",5211,128,47
13,34,"f","028_28_m_T_N.wav",3900,16,28,28,"m","Telefontarif","Narrowband",6139,-2261,24
13,34,"f","006_22_m_T_N.wav",4375,17,6,22,"m","Telefontarif","Narrowband",5913,124,26
13,34,"f","005_26_m_T_N.wav",4282,18,5,26,"m","Telefontarif","Narrowband",4610,151,29
13,34,"f","021_30_m_T_N.wav",4302,19,21,30,"m","Telefontarif","Narrowband",6129,156,48
13,34,"f","020_31_m_T_W.wav",4079,20,20,31,"m","Telefontarif","Wideband",4765,158,71
13,34,"f","025_25_m_T_N.wav",4293,21,25,25,"m","Telefontarif","Narrowband",4521,152,14
13,34,"f","030_28_m_T_N.wav",4344,22,30,28,"m","Telefontarif","Narrowband",4653,132,14
13,34,"f","004_29_m_T_N.wav",4353,23,4,29,"m","Telefontarif","Narrowband",4924,115,32
13,34,"f","023_30_m_T_W.wav",4896,24,23,30,"m","Telefontarif","Wideband",5182,115,84
13,34,"f","018_25_m_T_W.wav",4532,25,18,25,"m","Telefontarif","Wideband",5044,144,68
13,34,"f","005_26_m_T_W.wav",4274,26,5,26,"m","Telefontarif","Wideband",5163,863,70
13,34,"f","030_28_m_T_W.wav",4334,27,30,28,"m","Telefontarif","Wideband",6853,71,34
13,34,"f","016_21_m_T_N.wav",4822,28,16,21,"m","Telefontarif","Narrowband",5589,112,29
13,34,"f","028_28_m_T_W.wav",3918,29,28,28,"m","Telefontarif","Wideband",4518,103,59
13,34,"f","025_25_m_T_W.wav",4262,30,25,25,"m","Telefontarif","Wideband",4815,135,20
13,34,"f","008_28_f_T_N.wav",4820,31,8,28,"f","Telefontarif","Narrowband",5952,150,5
13,34,"f","002_28_f_T_N.wav",4201,32,2,28,"f","Telefontarif","Narrowband",4956,1423,16
13,34,"f","010_30_f_T_W.wav",4455,33,10,30,"f","Telefontarif","Wideband",5110,141,27
13,34,"f","026_20_f_T_N.wav",4987,34,26,20,"f","Telefontarif","Narrowband",5719,167,21
13,34,"f","003_33_f_T_N.wav",4293,35,3,33,"f","Telefontarif","Narrowband",4978,158,54
13,34,"f","011_21_f_T_N.wav",4356,36,11,21,"f","Telefontarif","Narrowband",6229,143,55
13,34,"f","001_28_f_T_W.wav",4317,37,1,28,"f","Telefontarif","Wideband",6018,139,63
13,34,"f","015_22_f_T_W.wav",4742,38,15,22,"f","Telefontarif","Wideband",9867,98,76
13,34,"f","011_21_f_T_W.wav",4364,39,11,21,"f","Telefontarif","Wideband",4397,128,91
13,34,"f","009_30_f_T_N.wav",4968,40,9,30,"f","Telefontarif","Narrowband",6019,129,15
13,34,"f","014_34_f_T_N.wav",4749,41,14,34,"f","Telefontarif","Narrowband",6085,102,95
13,34,"f","012_27_f_T_N.wav",4618,42,12,27,"f","Telefontarif","Narrowband",5373,111,1
13,34,"f","002_28_f_T_W.wav",4199,43,2,28,"f","Telefontarif","Wideband",4150,104,78
13,34,"f","029_29_f_T_W.wav",4244,44,29,29,"f","Telefontarif","Wideband",5097,179,66
13,34,"f","026_20_f_T_W.wav",4995,45,26,20,"f","Telefontarif","Wideband",5310,106,39
13,34,"f","009_30_f_T_W.wav",4967,46,9,30,"f","Telefontarif","Wideband",5230,127,31
13,34,"f","027_29_f_T_N.wav",4377,47,27,29,"f","Telefontarif","Narrowband",4838,143,74
13,34,"f","029_29_f_T_N.wav",4243,48,29,29,"f","Telefontarif","Narrowband",5355,130,45
13,34,"f","014_34_f_T_W.wav",4759,49,14,34,"f","Telefontarif","Wideband",5496,132,93
13,34,"f","003_33_f_T_W.wav",4275,50,3,33,"f","Telefontarif","Wideband",4543,127,16
13,34,"f","010_30_f_T_N.wav",4460,51,10,30,"f","Telefontarif","Narrowband",4991,111,62
13,34,"f","015_22_f_T_N.wav",4750,52,15,22,"f","Telefontarif","Narrowband",5087,1503,3
13,34,"f","001_28_f_T_N.wav",4333,53,1,28,"f","Telefontarif","Narrowband",5343,102,68
13,34,"f","012_27_f_T_W.wav",4618,54,12,27,"f","Telefontarif","Wideband",5124,56,2
13,34,"f","017_29_f_T_N.wav",4362,55,17,29,"f","Telefontarif","Narrowband",4681,1925,35
13,34,"f","008_28_f_T_W.wav",4822,56,8,28,"f","Telefontarif","Wideband",5069,122,61
13,34,"f","017_29_f_T_W.wav",4348,57,17,29,"f","Telefontarif","Wideband",4556,129,69
13,34,"f","027_29_f_T_W.wav",4404,58,27,29,"f","Telefontarif","Wideband",5069,119,80
14,34,"f","025_25_m_T_W.wav",4313,1,25,25,"m","Telefontarif","Wideband",4793,1988,62
14,34,"f","019_30_m_T_N.wav",4334,2,19,30,"m","Telefontarif","Narrowband",5799,119,49
14,34,"f","022_24_m_T_N.wav",3958,3,22,24,"m","Telefontarif","Narrowband",4602,137,28
14,34,"f","022_24_m_T_W.wav",3979,4,22,24,"m","Telefontarif","Wideband",7945,153,49
14,34,"f","023_30_m_T_W.wav",4912,5,23,30,"m","Telefontarif","Wideband",5449,103,65
14,34,"f","023_30_m_T_N.wav",4913,6,23,30,"m","Telefontarif","Narrowband",9001,112,50
14,34,"f","016_21_m_T_N.wav",4831,7,16,21,"m","Telefontarif","Narrowband",8076,132,49
14,34,"f","018_25_m_T_N.wav",4538,8,18,25,"m","Telefontarif","Narrowband",5242,119,60
14,34,"f","028_28_m_T_W.wav",3917,9,28,28,"m","Telefontarif","Wideband",4748,97,74
14,34,"f","004_29_m_T_N.wav",4364,10,4,29,"m","Telefontarif","Narrowband",7545,124,63
14,34,"f","005_26_m_T_N.wav",4283,11,5,26,"m","Telefontarif","Narrowband",6176,133,41
14,34,"f","018_25_m_T_W.wav",4520,12,18,25,"m","Telefontarif","Wideband",4890,128,100
14,34,"f","020_31_m_T_W.wav",4062,13,20,31,"m","Telefontarif","Wideband",5377,139,40
14,34,"f","019_30_m_T_W.wav",4344,14,19,30,"m","Telefontarif","Wideband",6156,132,64
14,34,"f","030_28_m_T_N.wav",4334,15,30,28,"m","Telefontarif","Narrowband",6051,105,42
14,34,"f","025_25_m_T_N.wav",4264,16,25,25,"m","Telefontarif","Narrowband",6954,-2157,36
14,34,"f","020_31_m_T_N.wav",4079,17,20,31,"m","Telefontarif","Narrowband",6267,112,49
14,34,"f","021_30_m_T_W.wav",4303,18,21,30,"m","Telefontarif","Wideband",4477,111,96
14,34,"f","006_22_m_T_W.wav",4385,19,6,22,"m","Telefontarif","Wideband",5526,133,58
14,34,"f","021_30_m_T_N.wav",4312,20,21,30,"m","Telefontarif","Narrowband",5191,111,66
14,34,"f","024_21_m_T_N.wav",4657,21,24,21,"m","Telefontarif","Narrowband",5818,103,31
14,34,"f","007_24_m_T_N.wav",3887,22,7,24,"m","Telefontarif","Narrowband",5182,81,60
14,34,"f","005_26_m_T_W.wav",4272,23,5,26,"m","Telefontarif","Wideband",5049,1783,71
14,34,"f","028_28_m_T_N.wav",3916,24,28,28,"m","Telefontarif","Narrowband",4832,95,56
14,34,"f","030_28_m_T_W.wav",4334,25,30,28,"m","Telefontarif","Wideband",4273,85,99
14,34,"f","016_21_m_T_W.wav",4843,26,16,21,"m","Telefontarif","Wideband",5471,111,63
14,34,"f","024_21_m_T_W.wav",4658,27,24,21,"m","Telefontarif","Wideband",4440,112,1
14,34,"f","004_29_m_T_W.wav",4354,28,4,29,"m","Telefontarif","Wideband",5283,119,77
14,34,"f","006_22_m_T_N.wav",4374,29,6,22,"m","Telefontarif","Narrowband",6835,83,43
14,34,"f","007_24_m_T_W.wav",3880,30,7,24,"m","Telefontarif","Wideband",3780,79,100
14,34,"f","015_22_f_T_W.wav",4737,31,15,22,"f","Telefontarif","Wideband",5463,122,20
14,34,"f","003_33_f_T_N.wav",4282,32,3,33,"f","Telefontarif","Narrowband",4834,112,65
14,34,"f","001_28_f_T_W.wav",4317,33,1,28,"f","Telefontarif","Wideband",3908,127,80
14,34,"f","027_29_f_T_N.wav",4377,34,27,29,"f","Telefontarif","Narrowband",4411,112,70
14,34,"f","003_33_f_T_W.wav",4273,35,3,33,"f","Telefontarif","Wideband",5161,97,70
14,34,"f","026_20_f_T_N.wav",5004,36,26,20,"f","Telefontarif","Narrowband",5750,91,39
14,34,"f","017_29_f_T_N.wav",4349,37,17,29,"f","Telefontarif","Narrowband",9883,1030,50
14,34,"f","002_28_f_T_N.wav",4193,38,2,28,"f","Telefontarif","Narrowband",4096,141,33
14,34,"f","013_34_f_T_N.wav",4298,39,13,34,"f","Telefontarif","Narrowband",6907,127,52
14,34,"f","017_29_f_T_W.wav",4355,40,17,29,"f","Telefontarif","Wideband",5147,87,91
14,34,"f","013_34_f_T_W.wav",4303,41,13,34,"f","Telefontarif","Wideband",5070,98,93
14,34,"f","026_20_f_T_W.wav",4986,42,26,20,"f","Telefontarif","Wideband",6179,87,93
14,34,"f","009_30_f_T_N.wav",4969,43,9,30,"f","Telefontarif","Narrowband",5051,119,2
