"","spk_ID","filename","nameListener","ageListener","languageListener","genderListener","timesListenedTo","klanglos","hoch","nicht.nasal","scharf","ungleichmäßig","mit.Akzent","hell","laut","nicht.knarrend","monoton","unangenehm","undeutlich","glatt","heiser","auffällig","langsam","warm","natürlich","zittrig","präzise","fest","melodisch","entspannt","gleitend","kurz","gepresst","kraftlos","stockend","hart","unprofessionell","unbetont","schrill","verbunden","behaucht","sample_heard","dim1","dim2","dim3","dim4","dim5","class","spk_gender","spk_pseudonym","bw"
"486","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener061",40,"Deutsch","w",1,45,46,95,38,44,0,44,46,50,47,47,44,46,45,47,50,46,42,44,45,60,60,62,43,45,28,29,29,28,30,32,28,73,50,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"487","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,68,85,99,69,41,0,82,53,100,39,34,0,97,4,50,42,50,78,7,74,79,73,64,57,39,28,45,12,9,22,21,14,96,0,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"488","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener070",24,"Deutsch","m",1,70,35,82,14,17,17,14,67,40,17,32,25,88,14,40,62,82,46,59,85,40,76,42,52,36,45,60,16,17,25,16,10,91,73,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"489","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",1,51,40,61,41,65,23,37,50,70,44,48,40,50,50,50,50,66,67,46,61,50,50,50,59,50,50,32,39,38,30,32,36,71,38,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"490","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener068",25,"Deutsch","m",2,77,19,65,34,30,47,12,47,54,63,62,25,62,41,62,62,37,43,58,63,40,24,30,54,61,63,62,57,78,43,25,25,22,35,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"491","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener055",31,"Deutsch","w",1,91,17,30,22,74,11,24,28,30,76,74,60,68,34,31,68,56,68,24,57,78,54,64,63,46,70,65,60,43,50,50,26,64,20,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"492","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener061",40,"Deutsch","w",1,54,46,44,47,44,8,44,43,45,47,34,28,50,46,46,44,63,59,27,78,66,60,60,53,46,33,30,36,34,33,30,28,38,46,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"493","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",1,82,34,70,44,44,3,28,50,41,49,54,28,62,56,37,43,53,54,41,44,41,57,44,67,39,31,50,21,43,65,66,59,35,32,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"494","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener055",31,"Deutsch","w",2,74,16,20,22,26,14,68,46,69,43,20,20,72,30,56,43,64,72,34,48,65,75,78,74,43,27,29,31,19,26,24,28,80,31,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"495","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener071",25,"Deutsch","m",1,72,53,82,14,16,14,88,74,88,89,42,56,88,11,18,62,76,70,19,6,88,66,88,81,46,36,73,13,16,80,80,9,48,14,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"496","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",2,67,83,90,45,26,4,8,37,68,76,66,27,56,71,62,68,54,57,45,43,45,37,51,35,48,30,50,48,26,51,56,12,47,59,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"497","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,99,99,98,85,100,5,0,0,2,0,45,50,54,54,54,53,54,58,57,57,0,0,1,0,0,100,100,95,100,94,94,100,0,100,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"498","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener072",30,"Deutsch","m",1,58,40,50,39,56,20,35,42,68,54,44,50,60,50,40,50,66,62,33,58,53,54,62,50,50,50,75,45,44,61,61,38,57,58,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"499","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",2,76,39,25,23,28,0,35,48,99,64,47,0,28,63,29,44,43,82,10,100,88,30,66,68,50,26,57,41,36,34,34,40,42,29,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"500","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener065",20,"Deutsch","m",2,76,17,82,48,45,68,45,54,80,72,58,38,66,32,54,78,40,50,46,46,42,44,42,42,22,46,47,53,50,61,50,34,41,28,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"501","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener060",40,"Deutsch","w",1,18,22,80,35,14,11,19,44,91,20,18,21,90,18,17,40,68,88,12,90,88,82,76,76,50,25,13,20,26,5,18,31,86,54,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"502","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener060",40,"Deutsch","w",1,29,24,94,31,23,6,8,43,88,22,26,22,93,21,22,38,73,96,18,83,85,80,74,71,46,8,8,8,18,13,48,14,71,37,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"503","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener069",21,"Deutsch","m",1,96,29,35,58,10,0,0,74,2,0,0,1,0,1,100,96,4,3,2,50,45,50,57,50,0,100,97,95,96,95,90,94,2,91,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"504","168","w168_philipsburg_d6_HP135_WB_G722_64.wav","Listener063",32,"Deutsch","w",1,67,17,41,17,33,11,25,56,46,55,37,16,61,37,18,88,66,58,80,12,27,15,21,35,46,36,77,62,44,48,59,55,35,91,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.722"
"505","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener063",32,"Deutsch","w",1,79,14,3,5,62,6,25,36,86,80,86,69,19,46,72,45,20,34,96,4,16,8,6,28,73,76,74,58,51,71,80,55,36,80,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"506","168","w168_philipsburg_d6_IRS_NB_G711_A_64.wav","Listener062",39,"Deustch","w",2,38,40,42,42,37,76,33,31,78,76,32,38,54,58,28,82,80,85,16,29,32,56,34,65,24,27,77,19,24,65,70,22,79,26,"w168_philipsburg_d6.wav",-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,"low","w","philipsburg","G.711"
"507","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener063",32,"Deutsch","w",1,44,44,40,35,24,20,54,55,26,66,22,27,61,23,54,57,56,60,36,44,54,40,34,34,60,50,28,59,43,42,47,34,43,53,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"508","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener046",26,"Deutsch","w",3,87,8,42,12,11,4,8,13,81,90,79,27,73,17,24,79,34,50,13,82,74,7,60,70,32,46,79,60,36,85,79,26,69,22,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"509","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener072",30,"Deutsch","m",1,40,38,33,42,40,3,35,39,69,60,62,31,39,58,33,88,74,62,64,43,40,55,49,74,25,40,68,42,37,67,65,24,63,56,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"510","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener054",31,"Deutsch","w",1,66,66,63,34,45,48,54,58,50,72,74,65,47,50,50,50,33,69,50,50,53,29,60,58,50,50,63,50,46,60,68,50,51,53,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"511","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener054",31,"Deutsch","w",1,78,51,69,34,53,63,46,45,38,73,61,54,50,46,20,64,42,40,52,35,38,23,62,58,34,54,70,47,46,68,71,45,42,44,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"512","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener068",25,"Deutsch","m",2,70,34,71,32,66,15,14,45,31,72,35,46,38,38,57,77,32,56,42,41,37,32,36,28,45,58,78,72,25,60,26,24,20,54,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"513","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener058",27,"Deustch","m",1,36,12,32,9,29,76,14,28,5,87,71,68,24,62,27,89,32,16,84,73,23,36,0,6,22,87,88,88,87,84,82,49,63,76,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"514","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener049",22,"Deustch","w",1,30,9,47,14,70,96,34,58,41,87,81,39,34,34,94,85,55,86,46,46,50,28,44,48,54,47,54,58,50,82,78,45,44,6,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"515","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener067",28,"Deutsch","w",4,44,38,86,29,15,0,3,36,91,92,69,53,36,73,67,40,73,34,8,48,75,16,76,60,21,75,74,37,50,59,67,46,64,67,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"516","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener057",26,"Deutsch","m",2,94,9,88,2,2,4,10,29,96,96,91,2,93,9,9,93,86,94,6,95,87,6,92,87,9,26,94,10,22,91,90,8,17,21,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"517","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener053",24,"Deutsch","w",2,70,31,40,28,60,9,28,49,88,87,50,30,43,78,13,70,56,65,54,42,42,37,57,37,38,30,70,44,39,83,70,30,60,70,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"518","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener065",20,"Deutsch","m",1,94,86,82,8,84,8,70,46,36,70,95,96,55,86,50,80,30,14,86,19,24,10,29,17,47,69,75,82,45,78,73,60,11,48,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"519","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener059",27,"Deutsch","w",1,82,8,7,3,0,8,7,26,16,92,88,2,8,80,16,93,19,66,15,66,82,21,80,80,26,66,16,72,72,13,81,28,22,45,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"520","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener070",24,"Deutsch","m",1,46,67,83,78,36,14,68,50,75,29,40,18,47,75,79,75,62,84,16,72,77,63,78,78,64,20,38,18,30,20,25,65,76,10,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"521","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener047",28,"Deutsch","w",3,72,17,15,16,47,93,26,43,82,53,67,24,70,12,37,66,59,70,24,24,30,37,73,66,28,34,82,31,29,73,68,44,41,20,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"522","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener061",40,"Deutsch","w",1,36,33,95,46,34,5,50,44,44,50,38,38,45,40,56,61,60,58,45,60,58,55,56,55,50,33,38,40,42,44,42,40,46,42,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"523","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener049",22,"Deustch","w",2,17,10,12,77,26,97,13,94,88,96,58,73,11,20,90,73,42,78,25,81,82,26,27,56,34,37,25,57,83,54,46,50,38,8,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"524","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener058",27,"Deustch","m",1,82,22,19,4,52,96,13,22,12,55,74,76,22,77,74,73,41,34,80,7,4,6,13,85,6,82,78,84,82,82,86,62,17,90,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"525","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener055",31,"Deutsch","w",2,84,78,19,16,84,9,85,10,85,85,88,61,62,79,8,83,15,20,77,62,13,20,84,82,2,79,86,78,9,81,88,28,64,78,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"526","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,92,20,19,6,79,2,3,48,100,89,79,3,13,28,3,74,10,75,2,100,100,3,80,62,50,24,78,65,61,46,75,22,84,0,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"527","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener059",27,"Deutsch","w",1,84,3,30,11,16,66,79,20,4,92,94,8,24,94,10,88,9,27,32,86,27,0,52,87,3,84,66,10,96,14,44,56,26,39,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"528","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener071",25,"Deutsch","m",1,62,10,34,13,28,56,50,84,83,92,54,25,88,24,24,73,58,82,10,21,88,56,90,81,16,15,92,23,22,64,74,21,78,54,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"529","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",1,73,29,20,37,46,45,32,56,40,53,70,58,54,47,62,38,67,68,34,40,70,39,34,40,78,28,23,63,88,0,33,42,79,69,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"530","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener046",26,"Deutsch","w",3,81,14,29,28,24,4,15,14,81,78,91,6,43,53,50,78,38,53,8,82,74,10,50,70,27,61,86,74,48,81,78,44,46,29,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"531","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener055",31,"Deutsch","w",2,90,14,18,13,75,10,36,30,16,85,77,77,30,74,20,90,18,17,74,71,25,22,12,24,80,67,81,73,27,79,86,94,44,69,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"532","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener061",40,"Deutsch","w",1,64,69,19,22,76,3,46,46,44,80,67,67,53,62,28,45,44,47,58,34,38,43,43,36,43,41,41,42,46,50,47,47,47,46,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"533","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener071",25,"Deutsch","m",1,70,37,35,23,80,78,83,76,17,83,73,79,24,76,80,58,68,82,78,15,20,20,23,22,50,84,69,87,70,77,66,48,32,73,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"534","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener062",39,"Deustch","w",2,93,33,19,34,23,72,28,31,42,85,48,80,30,86,80,75,74,84,74,10,24,78,75,27,31,74,91,82,10,84,77,22,86,87,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"535","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener053",24,"Deutsch","w",1,71,20,34,29,28,0,26,32,82,92,60,53,20,68,20,67,57,76,29,36,44,42,59,54,25,36,78,28,34,76,59,34,63,74,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"536","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener064",28,"Deutsch","w",1,93,27,90,16,30,13,69,16,82,94,74,74,11,66,25,79,22,22,66,21,22,20,73,75,62,66,86,71,16,78,82,30,62,12,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"537","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener060",40,"Deutsch","w",1,88,17,96,18,19,7,21,72,24,100,83,34,93,20,84,90,69,70,17,69,26,10,17,74,44,88,90,77,53,79,56,33,79,57,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"538","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener057",26,"Deutsch","m",5,80,32,24,25,32,20,28,41,85,92,74,24,81,54,8,93,72,86,18,20,62,35,70,76,19,23,93,68,24,94,83,15,18,30,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"539","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener062",39,"Deustch","w",2,66,73,77,28,34,62,66,37,40,74,56,46,73,72,23,80,76,75,58,18,31,60,26,22,21,28,78,75,22,78,69,19,72,72,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"540","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener052",20,"Deustch","w",4,100,47,13,0,77,4,40,26,50,96,81,71,32,88,69,84,68,57,74,37,50,36,37,28,77,89,88,62,81,98,65,29,79,41,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"541","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener065",20,"Deutsch","m",1,62,56,68,72,50,0,63,56,42,81,82,60,56,69,56,64,48,28,32,26,37,28,60,58,56,36,76,43,72,66,71,47,15,50,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"542","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener047",28,"Deutsch","w",3,29,27,23,42,69,96,27,34,21,65,71,71,20,35,69,85,76,88,25,63,61,42,47,59,35,37,51,35,21,51,26,27,58,15,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"543","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener064",28,"Deutsch","w",1,92,67,91,30,23,17,61,28,87,94,87,56,79,22,5,86,61,60,29,31,35,18,30,26,54,74,95,14,35,78,98,24,44,7,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"544","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",3,74,46,86,16,26,10,11,28,75,94,69,34,51,84,63,86,92,64,21,26,72,4,91,57,17,83,96,55,68,65,94,33,54,32,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"545","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",1,63,41,41,40,38,40,40,33,66,69,71,56,54,36,29,67,57,57,50,42,45,31,64,64,28,27,79,31,31,79,76,30,62,19,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"546","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",2,92,40,31,1,26,0,28,25,2,90,80,41,10,79,53,69,18,52,63,60,27,12,42,26,46,52,92,68,58,69,61,4,34,62,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"547","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener069",21,"Deutsch","m",1,92,91,0,3,15,2,2,0,61,65,62,7,1,94,85,76,6,56,90,89,98,6,0,0,1,8,97,50,7,42,97,93,4,0,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"548","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener070",24,"Deutsch","m",1,79,28,62,26,13,62,22,74,85,64,24,18,40,32,44,71,80,81,38,76,81,39,100,87,70,10,63,9,17,8,64,19,89,64,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"549","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener068",25,"Deutsch","m",2,81,25,24,12,21,9,41,30,61,71,68,38,56,22,30,68,35,59,62,39,27,27,35,54,19,66,65,57,20,69,69,34,24,50,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"550","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener063",32,"Deutsch","w",1,78,63,35,16,50,24,71,53,20,90,74,35,55,34,67,53,28,46,35,46,41,23,18,18,68,75,76,41,70,88,69,68,26,87,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"551","171","m171_barentsburg_d6_IRS_NB_G711_A_64.wav","Listener060",40,"Deutsch","w",1,23,34,90,24,22,1,35,44,12,68,85,80,54,26,80,86,62,84,22,64,15,5,7,9,8,74,84,77,44,90,48,16,69,59,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.711"
"552","171","m171_barentsburg_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,96,2,23,4,6,0,0,34,0,1,0,4,0,1,4,2,3,24,86,84,31,0,96,0,0,100,6,0,0,1,100,95,0,91,"m171_barentsburg_d6.wav",-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,"low","m","barentsburg","G.722"
"553","174","w174_reykjavik_d6_IRS_NB_G711_A_64.wav","Listener047",28,"Deutsch","w",3,50,28,28,20,34,59,40,36,26,36,71,26,28,39,44,74,50,52,57,34,24,18,31,24,54,66,82,75,32,86,82,41,35,22,"w174_reykjavik_d6.wav",-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,"low","w","reykjavik","G.711"
"554","174","w174_reykjavik_d6_IRS_NB_G711_A_64.wav","Listener053",24,"Deutsch","w",3,65,33,35,28,70,0,33,43,36,83,80,33,36,53,22,62,51,95,21,34,40,39,69,22,71,67,38,62,57,90,62,32,44,85,"w174_reykjavik_d6.wav",-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,"low","w","reykjavik","G.711"
"555","174","w174_reykjavik_d6_IRS_NB_G711_A_64.wav","Listener052",20,"Deustch","w",2,78,68,83,23,72,24,65,68,38,42,65,44,46,75,34,71,76,66,14,79,71,68,38,37,32,64,50,66,72,30,40,50,56,16,"w174_reykjavik_d6.wav",-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,"low","w","reykjavik","G.711"
